CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM
100000467	209	27672	123315	Amino Acid	Tryptophan Metabolism	327	NAMED	BXFFHSIDQOFMLE-UHFFFAOYSA-N	O=S(OC2=CNC1=CC=CC=C12)(O)=O	3-indoxyl sulfate	3-indoxyl sulfate	2642-37-7	9840	HMDB0000682		10258	Neg
100001034	209	27513	126866	Amino Acid	Tryptophan Metabolism	304	NAMED	SEOVTRFCIGRIMH-UHFFFAOYSA-N	OC(CC1=CNC2=C1C=CC=C2)=O	indoleacetate	indoleacetate	"87-51-4,6505-45-9"	780	HMDB0000197	C00954	802	Neg
100001083	209	32405	125818	Amino Acid	Tryptophan Metabolism	310	NAMED	GOLXRNDWAUTYKT-UHFFFAOYSA-N	OC(CCC1=CNC2=C1C=CC=C2)=O	indolepropionate	indolepropionate	830-96-6	3613	HMDB0002302		3744	Neg
100001254	209	33959	126119	Amino Acid	Tryptophan Metabolism	260	NAMED	DZTHIGRZJZPRDV-LBPRGKRZSA-N	O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2	N-acetyltryptophan	N-acetyltryptophan	1218-34-4	610602	HMDB0013713	C03137	"439917,700653"	Neg
100001731	209	42087	143935	Amino Acid	Tryptophan Metabolism	312	NAMED	DVJIJAYHBZALOJ-UHFFFAOYSA-N	O=C(NC(CCC(N)=O)C(O)=O)CC1=CNC2=C1C=CC=C2	indoleacetylglutamine	indoleacetylglutamine			HMDB0013240		25200879	Neg
100001743	400	37097	156317	Amino Acid	Tryptophan Metabolism	269	NAMED	AOHCBEAZXHZMOR-ZDUSSCGKSA-N	O=C([O-])[C@@H]([N@+](C)(C)C)CC1=CNC2=C1C=CC=C2	tryptophan betaine	tryptophan betaine	20671-76-5	390633	HMDB0061115	C09213	442106	Pos Early
100004561	305	43549	211420	Amino Acid	Tryptophan Metabolism	279	NAMED	LLLPDUXGHXIXIW-UHFFFAOYSA-N	OC(C1=CC=CC=C1N([H])C=O)=O	N-formylanthranilic acid	N-formylanthranilic acid	3342-77-6	91624	HMDB0004089	C05653	101399	Polar
100006378	209	48757	155121	Amino Acid	Tryptophan Metabolism	275	NAMED	PPIMFXHQDQRWGJ-JTQLQIEISA-N	OC([C@@H](NC(C)=O)CC(C1=CC=CC=C1N)=O)=O	N-acetylkynurenine (2)	N-acetylkynurenine (2)			HMDB0240342		73817779	Neg
100006379	209	48782	155139	Amino Acid	Tryptophan Metabolism	266	NAMED	CPXSBHKDEPPWIX-RAYCSJGISA-N	N[C@H](C(O)=O)CC1=C([C@H]([C@H]([C@@H](O)[C@@H]2O)O)O[C@@H]2CO)NC3=CC=CC=C13	C-glycosyltryptophan	C-glycosyltryptophan	180509-18-6	9157171	HMDB0240296		10981970	Neg
100008931	209	52749	166419	Amino Acid	Tryptophan Metabolism	328	NAMED	KUYNOZVWCFXSNE-BYNIDDHOSA-N	O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CNC3=C2C=CC=C3	indoxyl glucuronide	indoxyl glucuronide	35804-66-1	2015556	HMDB0010319		2733785	Neg
100010863	209	54917	208304	Amino Acid	Tryptophan Metabolism	311	NAMED	WPZHLFMFBBIAFZ-UHFFFAOYSA-N	O=C(NCC(O)=O)CCC1=CNC2=C1C=CC=C2	indolepropionylglycine	indolepropionylglycine		5990843			129691959	Neg
100020360	400	62955	220840	Amino Acid	Tryptophan Metabolism	284	NAMED	BXZSKDOPGDPDEG-UHFFFAOYSA-N	OC1=CC(C(O)=O)=NC(C1=CC=C2)=C2OC	8-methoxykynurenate	8-methoxykynurenate	2929-14-8	68710	HMDB0060426	C05830	76230	Pos Early
100020414	209	62503	219798	Amino Acid	Tryptophan Metabolism	332	NAMED	OAORYCZPERQARS-UHFFFAOYSA-N	Brc1ccc2c(CC(N)C(O)=O)c[nH]c2c1	6-bromotryptophan	6-bromotryptophan					9856996	Neg
100020479	400	62279	219252	Amino Acid	Tryptophan Metabolism	324	NAMED	PBMNAYVZYLZVKC-UHFFFAOYSA-N	O=C(OC(C[N+](C)(C)C)CC([O-])=O)CC1=CNC2=CC=CC=C12	indoleacetoylcarnitine*	indoleacetoylcarnitine*						Pos Early
240	209	32197	123321	Amino Acid	Tyrosine Metabolism	186	NAMED	JVGVDSSUAVXRDY-UHFFFAOYSA-N	OC(C(O)=O)CC1=CC=C(O)C=C1	3-(4-hydroxyphenyl)lactate	3-(4-hydroxyphenyl)lactate (HPLA)	6482-98-0	9010	HMDB0000755	C03672	9378	Neg
815	400	1299	155353	Amino Acid	Tyrosine Metabolism	167	NAMED	OUYCCCASQSFEME-QMMMGPOBSA-N	N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	tyrosine	tyrosine	60-18-4	5833	HMDB0000158	C00082	6057	Pos Early
1094	209	2761	161549	Amino Acid	Tyrosine Metabolism	250	NAMED	XUIIKFGFIJCVMT-LBPRGKRZSA-N	OC1=C(I)C=C(OC2=C(I)C=C(C[C@H](N)C(O)=O)C=C2I)C=C1I	thyroxine	thyroxine	51-48-9	5614	HMDB0000248	C01829	5819	Neg
1111	209	1567	124579	Amino Acid	Tyrosine Metabolism	207	NAMED	CGQCWMIAEPEHNQ-UHFFFAOYSA-N	OC(C(O)=O)C1=CC=C(O)C(OC)=C1	vanillylmandelate (VMA)	vanillylmandelate (VMA)	55-10-7	1207	HMDB0000291	C05584	1245	Neg
1141	209	1669	124595	Amino Acid	Tyrosine Metabolism	180	NAMED	KKADPXVIOXHVKN-UHFFFAOYSA-N	OC1=CC=C(CC(C(O)=O)=O)C=C1	4-hydroxyphenylpyruvate	4-hydroxyphenylpyruvate	156-39-8	954	HMDB0000707	C01179	979	Neg
1342	400	12017	155509	Amino Acid	Tyrosine Metabolism	209	NAMED	PFDUUKDQEHURQC-ZETCQYMHSA-N	COC1=C(O)C=CC(C[C@@H](C(O)=O)N)=C1	3-methoxytyrosine	3-methoxytyrosine	300-48-1	8948	HMDB0001434		9307	Pos Early
100000447	305	18280	152144	Amino Acid	Tyrosine Metabolism	224	NAMED	WXTMDXOMEHJXQO-UHFFFAOYSA-N	O=C(O)C1=CC(O)=CC=C1O	gentisate	gentisate	490-79-9	3350	HMDB0000152	C00628	3469	Polar
100001104	209	32390	125802	Amino Acid	Tyrosine Metabolism	168	NAMED	CAHKINHBCWCHCF-JTQLQIEISA-N	OC1=CC=C(C[C@@H](C(O)=O)NC(C)=O)C=C1	N-acetyltyrosine	N-acetyltyrosine	537-55-3	61606	HMDB0000866		68310	Neg
100001510	209	32553	143728	Amino Acid	Tyrosine Metabolism	195	NAMED	CTYRPMDGLDAWRQ-UHFFFAOYSA-N	OS(OC1=CC=CC=C1)(=O)=O	phenol sulfate	phenol sulfate	937-34-8	67018	HMDB0060015	C02180	74426	Neg
100003954	305	42040	217745	Amino Acid	Tyrosine Metabolism	225	NAMED	PCSKKIUURRTAEM-UHFFFAOYSA-N	O=C(C1=CC=C(CO)O1)O	5-hydroxymethyl-2-furoic acid	5-hydroxymethyl-2-furoic acid	6338-41-6	72827	HMDB0002432	C20448	80642	Polar
100004634	209	44618	143738	Amino Acid	Tyrosine Metabolism	211	NAMED	ORZHQEJEAKXCJA-UHFFFAOYSA-N	NCCC1=CC(OC)=C(OS(=O)(O)=O)C=C1	3-methoxytyramine sulfate	3-methoxytyramine sulfate		21233674			54133459	Neg
100006056	209	48433	155077	Amino Acid	Tyrosine Metabolism	232	NAMED	NSTPXGARCQOSAU-VIFPVBQESA-N	OC([C@@H](NC=O)CC1=CC=CC=C1)=O	N-formylphenylalanine	N-formylphenylalanine	13200-85-6	663938	HMDB0240317		"759256,7064571"	Neg
100006092	209	48408	155063	Amino Acid	Tyrosine Metabolism	231	NAMED	DYDUXGMDSXJQFT-UHFFFAOYSA-N	NCCC1=CC=C(OS(O)(=O)=O)C=C1	tyramine O-sulfate	tyramine O-sulfate	30223-92-8	134849	HMDB0006409		153005	Neg
100006104	209	48417	219296	Amino Acid	Tyrosine Metabolism	176	NAMED	VWUXKIFPPPVAAK-UHFFFAOYSA-N	[H]N([H])CCC1=CC(OS(=O)(O)=O)=CC=C1	m-tyramine sulfate	m-tyramine sulfate	175727-14-7					Neg
100006125	209	48733	155115	Amino Acid	Tyrosine Metabolism	233	NAMED	LGXHPUANUXIBJQ-UHFFFAOYSA-N	OCC1=CC(OC)=C(OS(O)(=O)=O)C=C1	vanillic alcohol sulfate	vanillic alcohol sulfate	754920-02-0		HMDB0041788			Neg
100006129	209	54910	208290	Amino Acid	Tyrosine Metabolism	206	NAMED	SVYIZYRTOYHQRE-UHFFFAOYSA-N	OC1=C(OC)C=C(CC(C(O)=O)O)C=C1	vanillactate	vanillactate	2475-56-1	141152	HMDB0000913		160637	Neg
100006191	209	48841	155015	Amino Acid	Tyrosine Metabolism	230	NAMED	JPAUCQAJHLSMQW-XPORZQOISA-N	O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC2=CC=C(C)C=C2	p-cresol glucuronide*	p-cresol glucuronide*	17680-99-8	135751	HMDB0011686		154035	Neg
100006254	305	48736	219839	Amino Acid	Tyrosine Metabolism	236	NAMED	ZQTJTTSZJNFQGJ-UHFFFAOYSA-N	OC(CC1=CC=C(OS(O)(=O)=O)C(O)=C1)=O	"3,4-dihydroxyphenylacetate sulfate"	"3,4-dihydroxyphenylacetate sulfate"	38339-04-7	167724			193283	Polar
100006262	209	48457	219302	Amino Acid	Tyrosine Metabolism	198	NAMED	IGTMFIJOUADBDC-UHFFFAOYSA-N	COC1=CC=C(OS(=O)(O)=O)C=C1	4-methoxyphenol sulfate	4-methoxyphenol sulfate	3233-60-1					Neg
100006360	209	48406	155059	Amino Acid	Tyrosine Metabolism	228	NAMED	DEKNNWJXAQTLFA-UHFFFAOYSA-N	O=S(OC1=CC=C(CCN)C=C1O)(O)=O	dopamine 4-sulfate	dopamine 4-sulfate		110461	HMDB0004148	C13691	68517194	Neg
100006361	209	48407	155061	Amino Acid	Tyrosine Metabolism	229	NAMED	NZKRYJGNYPYXJZ-UHFFFAOYSA-N	NCCC1=CC(OS(=O)(O)=O)=C(O)C=C1	dopamine 3-O-sulfate	dopamine 3-O-sulfate		108936	HMDB0006275	C13690	122136	Neg
100006619	400	52932	166188	Amino Acid	Tyrosine Metabolism	185	NAMED	RLMMGDAPWBGWEF-UHFFFAOYSA-N	[O-]C(CC(OC(CC1=CC=C(C=C1)O)=O)C[N+](C)(C)C)=O	4-hydroxyphenylacetoylcarnitine	4-hydroxyphenylacetoylcarnitine						Pos Early
100006679	209	52747	166417	Amino Acid	Tyrosine Metabolism	196	NAMED	WVHAUDNUGBNUDZ-GOVZDWNOSA-N	O[C@H]1[C@H](OC2=CC=CC=C2)O[C@H](C(O)=O)[C@@H](O)[C@@H]1O	phenol glucuronide	phenol glucuronide	17685-05-1	78692	HMDB0060014		87235	Neg
100009326	209	53243	179153	Amino Acid	Tyrosine Metabolism	242	NAMED	ICPYZFZFSLTYID-GOVZDWNOSA-N	O[C@H]([C@@H](O)[C@@H]1O)[C@@H](O[C@@H]1C(O)=O)OC(C=CC=C2)=C2O	catechol glucuronide	catechol glucuronide			HMDB0240490		75124209	Neg
231	400	1638	155435	Amino Acid	Urea cycle; Arginine and Proline Metabolism	490	NAMED	ODKSFYDXXFIFQN-UHFFFAOYSA-N	N=C(N)NCCCC(N)C(O)=O	arginine	arginine	1119-34-2	227	HMDB0000517	C00062	6322	Pos Early
391	400	2132	155460	Amino Acid	Urea cycle; Arginine and Proline Metabolism	499	NAMED	RHGKLRLOHDJJDR-UHFFFAOYSA-N	NC(C(O)=O)CCCNC(N)=O	citrulline	citrulline	372-75-8	810	HMDB0000904	C00327	9750	Pos Early
444	400	1493	155375	Amino Acid	Urea cycle; Arginine and Proline Metabolism	494	NAMED	AHLPHDHHMVZTML-BYPYZUCNSA-N	O=C(O)[C@@H](N)CCCN	ornithine	ornithine	3184-13-2	6026	HMDB0000214	C00077	6262	Pos Early
480	400	1898	155455	Amino Acid	Urea cycle; Arginine and Proline Metabolism	502	NAMED	ONIBWKKTOPOVIA-UHFFFAOYSA-N	OC(C1CCCN1)=O	proline	proline	147-85-3	128566	"HMDB0000162,HMDB0003411"	"C00148,C000763"	"8988,145742,614"	Pos Early
533	400	1670	155443	Amino Acid	Urea cycle; Arginine and Proline Metabolism	492	NAMED	XSQUKJJJFZCRTK-UHFFFAOYSA-N	O=C(N)N	urea	urea	57-13-6	1143	HMDB0000294	C00086	1176	Pos Early
1001	400	32306	155905	Amino Acid	Urea cycle; Arginine and Proline Metabolism	520	NAMED	PMMYEEVYMWASQN-DMTCNVIQSA-N	O[C@@H]1C[C@@H](C(O)=O)NC1	trans-4-hydroxyproline	hydroxyproline	51-35-4	5605	HMDB0000725	C01157	5810	Pos Early
100000285	400	32984	155994	Amino Acid	Urea cycle; Arginine and Proline Metabolism	516	NAMED	JRLGPAXAGHMNOL-LURJTMIESA-N	NCCC[C@@H](C(O)=O)NC(C)=O	N-alpha-acetylornithine	N-alpha-acetylornithine	6205-08-9	388369	HMDB0003357	C00437	439232	Pos Early
100000961	400	22137	155792	Amino Acid	Urea cycle; Arginine and Proline Metabolism	500	NAMED	QUOGESRFPZDMMT-YFKPBYRVSA-N	N[C@H](C(O)=O)CCCCNC(N)=N	homoarginine	homoarginine	156-86-5	8732	HMDB0000670	C01924	9085	Pos Early
100000963	305	22138	147550	Amino Acid	Urea cycle; Arginine and Proline Metabolism	501	NAMED	XIGSAGMEBXLVJJ-YFKPBYRVSA-N	N[C@H](C(O)=O)CCCCNC(N)=O	homocitrulline	homocitrulline	1190-49-4	58582	HMDB0000679	C02427	65072	Polar
100001167	400	35127	156146	Amino Acid	Urea cycle; Arginine and Proline Metabolism	522	NAMED	ONPXCLZMBSJLSP-ALKRTJFJSA-N	OC([C@H]1N(C([C@H]2NCCC2)=O)CC(O)C1)=O	pro-hydroxy-pro	prolylhydroxyproline	18684-24-7	9847785	HMDB0006695		11902893	Pos Early
100001266	400	33953	156051	Amino Acid	Urea cycle; Arginine and Proline Metabolism	506	NAMED	SNEIUMQYRCDYCH-LURJTMIESA-N	O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N	N-acetylarginine	N-acetylarginine	155-84-0	60752	HMDB0004620	C02562	67427	Pos Early
100001334	400	34387	156090	Amino Acid	Urea cycle; Arginine and Proline Metabolism	512	NAMED	GNMSLDIYJOSUSW-UHFFFAOYSA-N	O=C(O)C(CCC1)N1C(C)=O	N-acetylproline	N-acetylproline	1074-79-9	285677	HMDB0094701		322640	Pos Early
100001401	400	34378	161488	Amino Acid	Urea cycle; Arginine and Proline Metabolism	493	NAMED	XGEGHDBEHXKFPX-UHFFFAOYSA-N	NC(NC)=O	methylurea	methylurea	598-50-5	11227		C16363	11719	Pos Early
100001577	209	48434	155079	Amino Acid	Urea cycle; Arginine and Proline Metabolism	511	NAMED	WMQMIOYQXNRROC-LURJTMIESA-N	OC([C@@H](NC(C)=O)CCCNC(N)=O)=O	N-acetylcitrulline	N-acetylcitrulline	33965-42-3	571213	HMDB0000856	"C15532,C02851"	656979	Neg
100001810	400	36808	156271	Amino Acid	Urea cycle; Arginine and Proline Metabolism	505	NAMED	YDGMGEXADBMOMJ-LURJTMIESA-N	N[C@@H](CCCNC(N(C)C)=N)C(O)=O	dimethylarginine (SDMA + ADMA)	dimethylarginine (ADMA + SDMA)	102783-24-4	110375	"HMDB0003334,HMDB0001539"	"C21189,C03626"	"123831,169148"	Pos Early
100001956	400	37431	156358	Amino Acid	Urea cycle; Arginine and Proline Metabolism	525	NAMED	CWLQUGTUXBXTLF-UHFFFAOYSA-N	O=C(O)C1N(C)CCC1	N-methylproline	N-methylproline	475-11-6	541	HMDB0094696		643474	Pos Early
100002769	400	57461	211115	Amino Acid	Urea cycle; Arginine and Proline Metabolism	529	NAMED	BMFMQGXDDJALKQ-BYPYZUCNSA-N	N=C(N)NCCC[C@H](O)C(O)=O	argininate*	argininate*	157-07-3	140984	HMDB0003148		160437	Pos Early
100002784	400	55072	208196	Amino Acid	Urea cycle; Arginine and Proline Metabolism	498	NAMED	ARBHXJXXVVHMET-UHFFFAOYSA-N	OC(C(CCC/N=C(N)/N)=O)=O	2-oxoarginine*	2-oxoarginine*	3715-10-4	542	HMDB0004225	C03771	558	Pos Early
100004523	209	43249	124707	Amino Acid	Urea cycle; Arginine and Proline Metabolism	515	NAMED	SRXKAYJJGAAOBP-UHFFFAOYSA-N	CC(NCCCC(N)C(O)=O)=O	N-delta-acetylornithine	N-delta-acetylornithine		8096135	HMDB0003357	C00437	9920500	Neg
100004575	209	43591	153118	Amino Acid	Urea cycle; Arginine and Proline Metabolism	517	NAMED	XUYANFPPYJSBPU-UHFFFAOYSA-N	OC(C(CCCNC(C)=O)N([H])C(C)=O)=O	"N2,N5-diacetylornithine"	"N2,N5-diacetylornithine"	39825-23-5	8573834	HMDB0240345		65977	Neg
100020215	400	62068	218877	Amino Acid	Urea cycle; Arginine and Proline Metabolism	519	NAMED	FMIPNAUMSPFTHK-UHFFFAOYSA-N	OC1CN(C)C(C(O)=O)C1	N-methylhydroxyproline**	N-methylhydroxyproline**					9860390	Pos Early
100020217	400	62947	220818	Amino Acid	Urea cycle; Arginine and Proline Metabolism	526	NAMED	KXONJPJIFNGMCN-UHFFFAOYSA-N	O=C(C([N+](C)(C)C)C)N1CCCC1C([O-])=O	"N,N,N-trimethyl-alanylproline betaine (TMAP)"	"N,N,N-trimethyl-alanylproline betaine (TMAP)"			HMDB0240365			Pos Early
100020361	400	62853	220624	Amino Acid	Urea cycle; Arginine and Proline Metabolism	496	NAMED	YCCMTCQQDULIFE-UHFFFAOYSA-N	NC1CCCNC1=O	3-amino-2-piperidone	3-amino-2-piperidone	1892-22-4	4371576	HMDB0000323		5200225	Pos Early
498	402	1806	165222	Cofactors and Vitamins	Vitamin A Metabolism	4457	NAMED	FPIPGXGPPPQFEQ-OVSJKPMPSA-N	C/C(/C=C/C(C(C)(CCC1)C)=C1C)=C\C=C\C(C)=C\CO	retinol (vitamin A)	retinol (vitamin A)	68-26-8	393012	HMDB0000305	C00473	445354	Pos Late
100001977	402	57591	211608	Cofactors and Vitamins	Vitamin A Metabolism	4463	NAMED	DMASLKHVQRHNES-QQGJMDNJSA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CC(O)C1	beta-cryptoxanthin	beta-cryptoxanthin	472-70-8	4904571	HMDB0033844	C08591	5281235	Pos Late
100002825	402	39760	159177	Cofactors and Vitamins	Vitamin A Metabolism	4456	NAMED	GGCUJPCCTQNTJF-FRCNGJHJSA-N	O=C1CCC(C)(C)C(/C=C/C(C)=C/C=C/C(C)=C/C(O)=O)=C1C	4-oxo-retinoic acid	4-oxo-retinoic acid	38030-57-8	4941652	HMDB0006285		6437063	Pos Late
100015966	402	57635	212257	Cofactors and Vitamins	Vitamin A Metabolism	4459	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (1)	carotene diol (1)						Pos Late
100015967	402	57636	212258	Cofactors and Vitamins	Vitamin A Metabolism	4460	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (2)	carotene diol (2)						Pos Late
100015968	402	57637	212259	Cofactors and Vitamins	Vitamin A Metabolism	4461	NAMED	JKQXZKUSFCKOGQ-DKLMTRRASA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CC(O)CC2(C)C)C(C)(C)CC(O)C1	carotene diol (3)	carotene diol (3)						Pos Late
100001121	209	31555	124697	Cofactors and Vitamins	Vitamin B6 Metabolism	4479	NAMED	HXACOUQIXZGNBF-UHFFFAOYSA-N	OC1=C(C(O)=O)C(CO)=CN=C1C	pyridoxate	pyridoxate	82-82-6	6467	HMDB0000017	C00847	6723	Neg
849	400	569	155325	Xenobiotics	Xanthine Metabolism	4619	NAMED	RYYVLZVUVIJVGH-UHFFFAOYSA-N	O=C(N(C)C1=C2N(C)C=N1)N(C)C2=O	caffeine	caffeine	58-08-2	2424	HMDB0001847	C07481	2519	Pos Early
100000437	209	18394	125760	Xenobiotics	Xanthine Metabolism	4622	NAMED	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	O=C(N1C)C(N=CN2)=C2N(C)C1=O	theophylline	theophylline	58-55-9	2068	HMDB0001889	C07130	2153	Neg
100000445	400	18392	155668	Xenobiotics	Xanthine Metabolism	4621	NAMED	YAPQBXQYLJRXSA-UHFFFAOYSA-N	CN1C=NC(N(C(N2)=O)C)=C1C2=O	theobromine	theobromine	83-67-0	5236	HMDB0002825	C07480	5429	Pos Early
100000453	209	18254	124653	Xenobiotics	Xanthine Metabolism	4620	NAMED	QUNWUDVFRNGTCO-UHFFFAOYSA-N	O=C(N2C)NC1=C(N(C)C=N1)C2=O	paraxanthine	paraxanthine	611-59-6	4525	HMDB0001860	C13747	4687	Neg
100001106	209	32391	125804	Xenobiotics	Xanthine Metabolism	4625	NAMED	OTSBKHHWSQYEHK-UHFFFAOYSA-N	CN1C(N(C(N2)=C(C1=O)NC2=O)C)=O	"1,3-dimethylurate"	"1,3-dimethylurate"	944-73-0	63527	HMDB0001857		70346	Neg
100001108	209	32445	125834	Xenobiotics	Xanthine Metabolism	4630	NAMED	GMSNIKWWOQHZGF-UHFFFAOYSA-N	O=C1N(C)C2=C(N=CN2)C(N1)=O	3-methylxanthine	3-methylxanthine	1076-22-8	63805	HMDB0001886	C16357	70639	Neg
100001396	400	34390	156093	Xenobiotics	Xanthine Metabolism	4631	NAMED	PFWLFWPASULGAN-UHFFFAOYSA-N	OC1=C(N2C)C(N=C2)=NC(O)=N1	7-methylxanthine	7-methylxanthine	552-62-5	61660	HMDB0001991	C16353	68374	Pos Early
100001397	209	34404	126930	Xenobiotics	Xanthine Metabolism	4628	NAMED	BYXCFUMGEBZDDI-UHFFFAOYSA-N	CN(C(N1C)=O)C(NC2=O)=C(N2C)C1=O	"1,3,7-trimethylurate"	"1,3,7-trimethylurate"	5415-44-1	71754	HMDB0002123	C16361	79437	Neg
100001398	209	34399	126922	Xenobiotics	Xanthine Metabolism	4627	NAMED	HMLZLHKHNBLLJD-UHFFFAOYSA-N	CN1C(NC(C(N2C)=C1NC2=O)=O)=O	"3,7-dimethylurate"	"3,7-dimethylurate"	13087-49-5	74994	HMDB0001982	C16360	83126	Neg
100001399	209	34400	126924	Xenobiotics	Xanthine Metabolism	4626	NAMED	NOFNCLGCUJJPKU-UHFFFAOYSA-N	CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O	"1,7-dimethylurate"	"1,7-dimethylurate"	33868-03-0	82720	HMDB0011103	C16356	91611	Neg
100001400	400	34395	156098	Xenobiotics	Xanthine Metabolism	4623	NAMED	QFDRTQONISXGJA-UHFFFAOYSA-N	CN1C(NC(N2)=C(C1=O)NC2=O)=O	1-methylurate	1-methylurate	708-79-2	62926	HMDB0003099	C16359	69726	Pos Early
100001402	305	34401	165248	Xenobiotics	Xanthine Metabolism	4633	NAMED	RDZNZFGKEVDNPK-UHFFFAOYSA-N	O=C(NC(NC=O)=C1NC(C)=O)N(C)C1=O	5-acetylamino-6-formylamino-3-methyluracil	5-acetylamino-6-formylamino-3-methyluracil	85438-96-6	97287	HMDB0011105	C16365	108214	Polar
100001403	305	34424	165245	Xenobiotics	Xanthine Metabolism	4632	NAMED	POQOTWQIYYNXAT-UHFFFAOYSA-N	O=C(NC(N)=C1NC(C)=O)N(C)C1=O	5-acetylamino-6-amino-3-methyluracil	5-acetylamino-6-amino-3-methyluracil	1196153-01-1	79659	HMDB0004400	C16366	88299	Polar
100001405	400	34389	156092	Xenobiotics	Xanthine Metabolism	4629	NAMED	MVOYJPOZRLFTCP-UHFFFAOYSA-N	O=C(N1C)NC2=C(NC=N2)C1=O	1-methylxanthine	1-methylxanthine	6136-37-4	72464	HMDB0010738	C16358	80220	Pos Early
100002241	400	39598	156601	Xenobiotics	Xanthine Metabolism	4624	NAMED	YHNNPKUFPWLTOP-UHFFFAOYSA-N	CN(C1=C(N2)NC(NC1=O)=O)C2=O	7-methylurate	7-methylurate	612-37-3	62375	HMDB0011107	C16355	69160	Pos Early
999907765	209	46590	146351				UNNAMED			X-07765	X-07765						Neg
999910458	209	47478	148974				UNNAMED			X-10458	X-10458						Neg
999911299	209	46592	146353				UNNAMED			X-11299	X-11299						Neg
999911308	209	46390	145473				UNNAMED			X-11308	X-11308						Neg
999911315	209	49592	161333				UNNAMED			X-11315	X-11315						Neg
999911372	209	46594	146355				UNNAMED			X-11372	X-11372						Neg
999911378	209	46595	146356				UNNAMED			X-11378	X-11378						Neg
999911381	209	46347	145026				UNNAMED			X-11381	X-11381						Neg
999911444	209	46460	145547				UNNAMED			X-11444	X-11444						Neg
999911470	209	46601	149582				UNNAMED			X-11470	X-11470						Neg
999911478	209	46602	146364				UNNAMED			X-11478	X-11478						Neg
999911483	209	47650	149583				UNNAMED			X-11483	X-11483						Neg
999911632	209	47493	148992				UNNAMED			X-11632	X-11632						Neg
999911787	209	33132	219196				UNNAMED			X-11787	X-11787						Neg
999911795	400	33140	156004				UNNAMED			X-11795	X-11795						Pos Early
999911843	209	46466	145553				UNNAMED			X-11843	X-11843						Neg
999911847	209	46488	145575				UNNAMED			X-11847	X-11847						Neg
999911849	209	46607	146369				UNNAMED			X-11849	X-11849						Neg
999911850	209	46507	145594				UNNAMED			X-11850	X-11850						Neg
999911852	209	46521	145608				UNNAMED			X-11852	X-11852						Neg
999911858	209	47654	149587				UNNAMED			X-11858	X-11858						Neg
999911880	209	46608	146370				UNNAMED			X-11880	X-11880						Neg
999912007	209	46610	146372				UNNAMED			X-12007	X-12007						Neg
999912013	209	46611	146373				UNNAMED			X-12013	X-12013						Neg
999912015	209	47390	148867				UNNAMED			X-12015	X-12015						Neg
999912026	209	47905	150050				UNNAMED			X-12026	X-12026						Neg
999912096	400	47686	157559				UNNAMED			X-12096	X-12096						Pos Early
999912100	400	47687	157560				UNNAMED			X-12100	X-12100						Pos Early
999912101	400	47642	157543				UNNAMED			X-12101	X-12101						Pos Early
999912104	209	52597	165325				UNNAMED			X-12104	X-12104						Neg
999912111	209	52797	165636				UNNAMED			X-12111	X-12111						Neg
999912112	400	47690	157563				UNNAMED			X-12112	X-12112						Pos Early
999912117	400	47695	157567				UNNAMED			X-12117	X-12117						Pos Early
999912125	400	47643	157544				UNNAMED			X-12125	X-12125						Pos Early
999912126	400	47701	157573				UNNAMED			X-12126	X-12126						Pos Early
999912127	400	47702	157574				UNNAMED			X-12127	X-12127						Pos Early
999912193	209	46985	148238				UNNAMED			X-12193	X-12193						Neg
999912199	400	47706	157577				UNNAMED			X-12199	X-12199						Pos Early
999912216	209	46613	146375				UNNAMED			X-12216	X-12216						Neg
999912221	209	47911	150059				UNNAMED			X-12221	X-12221						Neg
999912261	209	47657	149590				UNNAMED			X-12261	X-12261						Neg
999912283	400	47708	157579				UNNAMED			X-12283	X-12283						Pos Early
